				LA19	LA21	DF21	ADD23.1	ADD23.2	HABLA	Partial	HAD	SceneFake	CtrSVDD	AVG		
ADD22	wavlm	AASIST	[0.8692665693363758, 0.8800604317995083, 0.8997291023572045, 0.981754048427276, 1.0, 0.9469700627518505, 0.796239389961668, 0.6059591139124486, 0.4643652267348417, 0.4971691902163415, 0.3638844197336072, 0.35086625459509196, 0.2602907756089414, 0.30930522457437065, 0.1918214526545963, 0.12279544026135152, 0.08048601995489184, 0.0, 0.08389203457407597, 0.23157963543695506, 0.2673362420578152, 0.32574075907806804, 0.2689462632042397, 0.4401795154653686]
spanish	w2v	FFN	[0.8151648567063031, 0.5521774677633223, 0.5504655759598892, 0.6812180213902511, 0.8988615156690725, 1.0, 0.8863023740713529, 0.8647856820561313, 0.6069862132178416, 0.5076351340301417, 0.28553898688976487, 0.17409907811163547, 0.3555375479655139, 0.3244545889884646, 0.4674878303338186, 0.4635424778451217, 0.5045310747820241, 0.6164455761201354, 0.6286820298995506, 0.635527950746863, 0.444212599466599, 0.0, 0.1898622682780423, 0.17126414489429373]
spanish	w2v	AASIST	[0.8782174218324995, 0.6667843263909328, 0.6992353070632981, 0.7595016181784736, 0.9622378974826526, 1.0, 0.8479198046562757, 0.7843468742050826, 0.4480308430438331, 0.33103420515854576, 0.1823835287818557, 0.1815882538439486, 0.07066252428220458, 0.01721571362290097, 0.09012996874157479, 0.0, 0.26250432292306736, 0.4818003747962389, 0.5122449475390056, 0.4738935936900093, 0.4301839588352925, 0.31026940742370895, 0.32518551651666244, 0.1647138486924534]
spanish	hub	FFN	[0.48677982684326443, 0.5692400484874152, 0.5970627174813996, 0.6664660899350383, 0.7949465643392022, 0.8452140735065689, 1.0, 0.8811679918357623, 0.7014238889240175, 0.6200400271160917, 0.5938701554861805, 0.551868740861431, 0.42399734917164056, 0.3631624068619595, 0.14418261305601596, 0.2965385808755087, 0.23579794688245828, 0.24007309384706854, 0.3233763063589001, 0.0, 0.13022449202668263, 0.42069969516454214, 0.3411129851866338, 0.3392696595342327]
spanish	hub	AASIST	[0.5649017016407489, 0.7823059808102287, 0.8444263418089323, 0.8376424245817304, 0.9148566931768934, 0.9868423055656382, 0.9879449028465102, 1.0, 0.8868572140295565, 0.6922991178844323, 0.5433819315707801, 0.3913207578028825, 0.12175572639131513, 0.0, 0.028483972772238544, 0.04919164044056108, 0.03580660765766692, 0.03358329648153962, 0.057931271352285756, 0.018021627966517212, 0.07333429368164227, 0.17757729283682935, 0.2736585055931907, 0.26669342222216685]
spanish	wavlm	FFN	[0.44563031335862513, 0.5357121809776754, 0.5840914500334329, 0.6886955651752954, 0.724441552465036, 0.8015615165998891, 0.990067949164443, 0.995804667128889, 1.0, 0.9257406285324358, 0.7679514943379755, 0.6056408420451844, 0.4817223585049751, 0.3218826887469598, 0.32603919004340126, 0.24670064860912144, 0.1446416005552761, 0.06715433540825902, 0.10317709284294482, 0.0, 0.07242522675736096, 0.2239330111175559, 0.2530262359823724, 0.3287113353630317]
spanish	wavlm	AASIST	[0.49101948468250334, 0.5621493604244573, 0.6713251927608058, 0.7521436733182915, 0.8551366435475601, 0.9609127133691016, 1.0, 0.9031475371173231, 0.8272138478796125, 0.77258665560094, 0.5554651448308905, 0.3736038788750866, 0.21032627719194205, 0.1798791751158501, 0.14878481020216056, 0.12186136297992417, 0.04189930687460676, 0.0, 0.054220064140407316, 0.058815089191289006, 0.04660609624942029, 0.1498011378690361, 0.1626402278424888, 0.29861729432565615]
Part_ASV19	w2v	FFN	[0.17667498329794745, 0.11780641512773055, 0.034485294166161765, 0.31324795889663914, 0.6186767986221076, 0.6306636416640135, 0.6716684729247135, 0.6956527890870001, 0.9426414161493184, 0.7418769155676326, 0.8529242869361693, 0.8619404995653034, 0.7918636499628057, 0.8655006228126322, 0.934511825375816, 0.9583130842556882, 1.0, 0.8778689023945464, 0.8208474019978245, 0.5592018028026605, 0.4921553319850484, 0.2900255627728493, 0.0, 0.014344447825705426]
Part_ASV19	w2v	AASIST	[0.1483038669423256, 0.016708160422872598, 0.13496197812182006, 0.22669782680166214, 0.34469419541455354, 0.3057705322777685, 0.35624410309659177, 0.40264573508132523, 0.520710744897908, 0.541385475449984, 0.5568185140837495, 0.5628703504944658, 0.5784353228703935, 0.7283819431914702, 0.8564068808082054, 0.874778832693038, 1.0, 0.950490258654318, 0.7884339036912216, 0.5930956576683095, 0.5041348747948788, 0.02072090736183182, 0.0, 0.00919970418315541]
Part_ASV19	hub	FFN	[0.0, 0.3295705496266319, 0.3580940555169424, 0.49123722707200723, 0.5328354330891385, 0.6268194301309536, 0.5715004355232247, 0.494381059298494, 0.5777627383093175, 0.7661490730881395, 0.8193014204942816, 0.9367396334503643, 0.9103140446443958, 0.9335109664481628, 0.7283322916028659, 0.6293420283272065, 0.6693607097310305, 0.7611774255295862, 0.7941866494410226, 0.8519847469863043, 1.0, 0.9345689283820761, 0.8974133255523744, 0.6328645102402171]
Part_ASV19	hub	AASIST	[0.0, 0.2326153722539272, 0.320092815813749, 0.5754753934308816, 0.6756425751153424, 0.7075979251575106, 0.7480733627197308, 0.7504461069615814, 0.795309112634436, 0.8787158206587601, 0.9069750950117261, 0.8989504958992857, 0.5284152558080635, 0.3736871307234157, 0.09729225324570766, 0.09620053523704813, 0.10349498896260051, 0.3819996487754158, 0.6122818428151277, 0.7758344094785584, 0.9010006248388815, 1.0, 0.9808448686057876, 0.693132281100191]
Part_ASV19	wavlm	FFN	[0.0, 0.13682645360311066, 0.1295717687119685, 0.32751938125366503, 0.46751944148178615, 0.7339462202336786, 0.9208762402449909, 0.8450284749211664, 0.9046227471437588, 0.9836947937877393, 0.9728425170661055, 0.9634949049605438, 1.0, 0.719292926009857, 0.6437951068389758, 0.6102371399202061, 0.6102733806345612, 0.6783261732827432, 0.7122554777216697, 0.7227405705866833, 0.7277429314251956, 0.41165671673873416, 0.5348574924769366, 0.44016144044067057]
Part_ASV19	wavlm	AASIST	[0.23108736362140295, 0.27908623208709166, 0.17704812142565673, 0.46806518038453004, 0.7285381355197332, 1.0, 0.9259669781597706, 0.7798942231242296, 0.7347608034356097, 0.8353810276073576, 0.7351939930019068, 0.5339230980607833, 0.4588248307034293, 0.22627487419581607, 0.16544218672859848, 0.0, 0.15164255540220908, 0.38528820402457886, 0.5592215228925651, 0.5778737252414244, 0.4511827346979829, 0.25203577899161694, 0.20225828966430637, 0.001659532270889106]
music	w2v	FFN	[0.3185514144474444, 0.34441520310920287, 0.5310153173097198, 0.7417548567500226, 0.8336493758291891, 1.0, 0.6755286036706822, 0.5485895040449348, 0.4013119085965693, 0.31579584321014026, 0.24123063880794776, 0.1736322248798571, 0.09891309988745849, 0.12298771645768407, 0.26913628969588493, 0.22430273459685943, 0.3041761652462589, 0.33824164669490103, 0.3136787717964698, 0.29583452535414556, 0.15920932432610746, 0.0, 0.10670170815771687, 0.10959287526315692]
music	w2v	AASIST	[0.2545491210657562, 0.3124190159649619, 0.6598120137695279, 1.0, 0.9890421181667299, 0.9824163218875527, 0.8217110864122495, 0.7060316693679316, 0.37260043836066653, 0.2669668433288446, 0.10904737922101428, 0.047039567531351086, 0.0, 0.012192459261441493, 0.06823290083593571, 0.12615704042772966, 0.16448227753264277, 0.23400808586367414, 0.4537258727437673, 0.3788241657154933, 0.35081075388547484, 0.06557740751677106, 0.024928386792348135, 0.032528204403080505]
music	hub	FFN	[0.5259961641226409, 0.6229927996653216, 0.825634595232292, 0.893514168757436, 1.0, 0.98530540842705, 0.9495085285298759, 0.8779544715297289, 0.7098345593681099, 0.6547262201152282, 0.6239157883478478, 0.505749511526496, 0.376394313769866, 0.287244474664933, 0.2015633380347047, 0.12884848071738092, 0.08050863229393888, 0.08172980972385238, 0.047639934751698775, 0.0, 0.23389105968530174, 0.16018059403381457, 0.23936125901611727, 0.15680155201463575]
music	hub	AASIST	[0.5605934329880825, 0.8026329625126413, 0.9356358798761567, 0.9454430983635155, 0.9479281258644943, 0.9730521880993896, 0.9608629001424419, 1.0, 0.8912665603169048, 0.6702077723774458, 0.512113631895543, 0.38025240835720975, 0.2661832427087021, 0.16758404209722544, 0.13155218497446491, 0.11220934229554318, 0.09410912301357621, 0.06588201097319912, 0.039597889130098936, 0.0, 0.011531189869192967, 0.06591824913014709, 0.170570318416626, 0.18616703476812682]
music	wavlm	FFN	[0.540569766989051, 0.6880545495639265, 0.9663529982673399, 0.9279411570026246, 0.9830147899853772, 1.0, 0.9827615245669872, 0.8363825678021288, 0.7477877927614405, 0.7038570893107016, 0.6090879671676799, 0.5094767262028828, 0.4758754542906168, 0.3318376807342514, 0.17826904440474275, 0.10648061852807093, 0.11295797098550393, 0.10307048566953537, 0.0, 0.19677959637357936, 0.12894329714855604, 0.24604584413286643, 0.4326121694758256, 0.3374322761410545]
music	wavlm	AASIST	[0.5621080799519729, 0.7599990852785988, 0.8446292473001054, 0.8639113378682685, 0.8161562766028803, 0.8596428022785829, 1.0, 0.8316199967363764, 0.6124775884631947, 0.5352373995278834, 0.4280989797554313, 0.3694906702113435, 0.25139678598638926, 0.13289206568389642, 0.036589053180059006, 0.005993593697411927, 0.004467152359416997, 0.0, 0.027454505301071724, 0.0607711623827133, 0.12886472872226684, 0.13006194921117836, 0.15722680916343837, 0.1883022016742852]
sceneFake	w2v	FFN	[0.4856610283683104, 0.691208292211901, 0.7827414906018167, 1.0, 0.9655941644766461, 0.7929480913834138, 0.7105084769845278, 0.7110158468725711, 0.6044018630006571, 0.5133384405805922, 0.416504499725593, 0.28391400642826314, 0.13423071298789935, 0.1794559005578693, 0.14962231432896617, 0.0, 0.034480727344631444, 0.052095698130901924, 0.21075801771709576, 0.14995917951717608, 0.08416538245447426, 0.18100849977769246, 0.08126946669326847, 0.24525680198306413]
sceneFake	w2v	AASIST	[0.8810223967191748, 0.9252898394701842, 0.9678188956693484, 1.0, 0.907621300509664, 0.7345528531648555, 0.6863043173545289, 0.4788293996858457, 0.21214168356162574, 0.16260272448379165, 0.14890299571833782, 0.12283370013337729, 0.11296261240627076, 0.08481895780619363, 0.06314114745072756, 0.0, 0.1641604806790543, 0.2239758620041861, 0.35987491709066316, 0.33785679914337546, 0.33043433653024934, 0.28572615570914717, 0.29189432112609126, 0.3133503174036595]
sceneFake	hub	FFN	[0.3966996168620721, 0.5200744179887348, 0.7192541725387145, 0.9817561983232457, 1.0, 0.9791974544212909, 0.8952477885746908, 0.8105636435096545, 0.6690343484518758, 0.6126080209903992, 0.5743373423015748, 0.5458812769005895, 0.41226457111687403, 0.2730597796023414, 0.2010710000427287, 0.16570686503251414, 0.021951035488665057, 0.09697262140175432, 0.021323764059713823, 0.0, 0.11510459592287005, 0.14917415356851768, 0.19261428793048155, 0.24662141484256192]
sceneFake	hub	AASIST	[0.6330170830145627, 0.8131401931096837, 0.9502715843514894, 0.9613988312023489, 1.0, 0.9138895124308821, 0.8729373103605214, 0.8451390447743893, 0.7362194419884532, 0.5050378629968811, 0.35132463225020333, 0.25199057509914247, 0.14356787165520646, 0.1069524677756039, 0.07031263123013846, 0.0388879472132249, 0.0, 0.006085871658259175, 0.0017325814180413888, 0.012834784786388668, 0.04526731627016925, 0.16097095414141235, 0.33681407199390406, 0.4286216464257302]
sceneFake	wavlm	FFN	[0.4657452798304504, 0.618107687876319, 0.7882134117219527, 1.0, 0.917012768511151, 0.9331230908146889, 0.9480567516097624, 0.8893119835923932, 0.7520845864739878, 0.6727628058453029, 0.6040342151898921, 0.5669455670375738, 0.5444142329345949, 0.37778532423381783, 0.4636885494884423, 0.3944102336724925, 0.2014714972821205, 0.13628283151455614, 0.0, 0.0059293106150596344, 0.07273409437981243, 0.029742951473925024, 0.042262260050053645, 0.247417470718698]
sceneFake	wavlm	AASIST	[0.820622939145356, 0.8865846121943933, 0.976751990766823, 1.0, 0.9593934044466017, 0.8780594781237339, 0.766708185029105, 0.5739840847793127, 0.34174682711944787, 0.2507916001031364, 0.19575373562943962, 0.16132919241100585, 0.03694804565837525, 0.06492280449489703, 0.06414245936952893, 0.08348840191593822, 0.06006406469770363, 0.07256629864026094, 0.06284847798594492, 0.0, 0.13859720685557614, 0.3336585908222128, 0.3685128695554883, 0.4525111560703884]
had	w2v	FFN	[0.8429986574629481, 0.7906909294254678, 0.7376306230014125, 0.7565011156905719, 0.7971762348848747, 0.921908176439962, 0.9950761091901467, 1.0, 0.8060868349344451, 0.41116603132334056, 0.6693158877103973, 0.24705548752490084, 0.6169490012105603, 0.6473937087760634, 0.5238148063504523, 0.539452427355566, 0.5668852024430729, 0.6316246170262138, 0.0, 0.9698392125805168, 0.5720110324967216, 0.9124294213060778, 0.8839667583237305, 0.9722586160581236]
had	w2v	AASIST	[1.0, 0.9006724746149353, 0.7504074086767267, 0.8255034558498763, 0.8042739211082747, 0.7893761641279354, 0.8341926588653165, 0.7461881488743698, 0.46551408775305664, 0.12476341993784161, 0.17567795229775793, 0.2253523526695859, 0.0, 0.1970281115837688, 0.14814773454975788, 0.2841416557658533, 0.27682428017086547, 0.25920231460498483, 0.11026459999822862, 0.6208700293157111, 0.3145447208037579, 0.6803291692675231, 0.6310049940294221, 0.7846742136107615]
had	hub	FFN	[0.8879662136318095, 0.9441726588235915, 1.0, 0.9880750319956693, 0.9326941875746951, 0.8224436353433363, 0.6117687417860133, 0.8809350279457521, 0.8133827793814215, 0.7141302670430707, 0.44841355742875255, 0.3743890646941188, 0.25676136326036875, 0.143806260430853, 0.08798961315349581, 0.08428859763013676, 0.22560781184031692, 0.20645847974578171, 0.21719801315826037, 0.21503615146690377, 0.4286505437609436, 0.6731741159996876, 0.4585487267245567, 0.0]
had	hub	AASIST	[0.9565493286031003, 0.9735090080018121, 1.0, 0.9776360368355799, 0.8699071523126278, 0.6696234532809958, 0.4421304443043208, 0.6386543896728862, 0.5502634832626424, 0.5053498270709669, 0.34187016268607046, 0.3105501252779885, 0.1754746682102005, 0.06392236500930316, 0.05508166492406019, 0.0, 0.1477091343431831, 0.17493784958709144, 0.19687409145436854, 0.262023864608954, 0.39293447090383515, 0.5989044743124083, 0.4629136113571582, 0.1608186323057991]
had	wavlm	FFN	[0.758697786497152, 0.8292974660491064, 0.9548669544311768, 1.0, 0.9570304760577655, 0.8721637508049985, 0.8214569023950937, 0.4895831636779859, 0.39250931215766777, 0.39089206764156, 0.3411528990500083, 0.20286759061301704, 0.1862979674101525, 0.311033749751552, 0.23131230969510114, 0.25296405487900864, 0.2585592025307686, 0.28910239238785007, 0.13743318584198236, 0.2598850008393931, 0.3758122977037703, 0.47501421716854136, 0.52038060362689, 0.0]
had	wavlm	AASIST	[0.8420919031004334, 0.9032211899829755, 0.9647906512806385, 1.0, 0.9316415148862051, 0.8360625459102954, 0.7095272918905938, 0.41719622636773224, 0.3550951692436089, 0.2915369394859321, 0.361382897749793, 0.18620001593747754, 0.1205203786940727, 0.21179036171761445, 0.10959889914064601, 0.039406341586188685, 0.03147042836686825, 0.041391619545526406, 0.0, 0.05463324232533562, 0.07280114981548233, 0.2556337237916311, 0.3092974981205136, 0.09856089627739587]
